5,4.2,8.92,25~32,M,167.72367310217203
5,4.2,8.96,25~32,M,167.68586780098644
5,4.2,9.0,25~32,M,167.71134883650018
5,4.2,9.04,25~32,M,167.6736561153977
5,4.2,9.08,25~32,M,167.6381270244698
5,4.2,9.12,25~32,M,167.66889252180675
5,4.2,9.16,25~32,M,167.6180990951441
5,4.2,9.2,25~32,M,167.5715514555227
5,4.2,9.24,25~32,M,167.55524725806487
5,4.2,9.28,25~32,M,167.55524515261672
5,4.2,9.36,25~32,M,167.55943359610592
5,4.2,9.4,25~32,M,167.61405443086264
5,4.2,9.44,25~32,M,167.5950824747602
5,4.2,9.52,25~32,M,167.60499458765625
5,4.2,9.56,25~32,M,167.60499458765625
5,4.2,9.6,25~32,M,167.60499458765625
5,4.2,9.64,25~32,M,167.60499458765625
5,4.2,9.68,25~32,M,167.60499458765625
